customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
103990,47.0,Female,North,Secondary,Salaried,564129.52,293813.99,Business,668.0,4,91,20.34,2020-05-08,0
103991,34.0,Female,East,Secondary,,404110.48,264827.02,Education,669.0,6,134,48.47,2016-06-18,0
103992,56.0,Male,North,Primary,Salaried,701718.86,324604.5,Car,,2,143,50.94,2017-01-04,0
103993,59.0,Male,East,Primary,Salaried,,333666.49,Car,486.0,6,95,23.64,2018-10-04,1
103994,36.0,Female,West,Post-Graduate,Unemployed,361096.99,409879.39,Business,600.0,4,51,48.27,2017-08-07,0
103995,42.0,Male,South,Secondary,Salaried,1065144.08,249910.62,Other,666.0,9,52,55.26,2020-01-11,1
103996,41.0,Female,North,Primary,Salaried,173448.38,394837.5,Other,642.0,10,151,33.03,2016-07-01,1
103997,41.0,Female,North,Primary,Salaried,771260.93,211311.41,Education,701.0,7,34,32.1,2015-11-08,1
103998,28.0,Female,West,Primary,Self-Employed,669220.23,343343.46,Other,711.0,6,27,14.22,2017-08-26,0
103999,36.0,Female,South,Primary,,503050.97,384827.68,Car,631.0,0,161,76.98,2020-01-30,0
104000,51.0,Male,South,Secondary,Unemployed,418457.14,384375.71,Business,573.0,0,115,66.25,2021-03-24,1
104001,62.0,Male,South,Secondary,Self-Employed,945683.93,74942.84,Car,774.0,6,10,63.16,2017-12-18,0
104002,30.0,Female,West,Primary,Salaried,,20000.0,Car,542.0,5,24,11.52,2022-09-17,1
104003,52.0,Female,North,Graduate,Salaried,541437.95,316609.72,Education,602.0,8,191,53.7,2018-01-25,1
104004,54.0,Female,North,Post-Graduate,Salaried,512352.89,250301.86,Other,582.0,7,43,22.64,2016-12-21,1
104005,29.0,Female,South,Secondary,Salaried,825749.23,283649.93,Other,,5,189,56.32,2015-09-06,0
104006,37.0,Male,West,Secondary,Salaried,550799.5,261000.41,Other,755.0,5,11,53.48,2020-07-02,0
104007,31.0,Female,West,Graduate,Self-Employed,716690.93,209291.28,Car,636.0,8,173,69.63,2021-04-27,1
104008,52.0,Female,West,Secondary,Self-Employed,711603.03,318710.07,Business,668.0,11,160,27.88,2018-11-27,1
104009,,Male,South,Graduate,Salaried,607464.95,290673.15,Business,684.0,3,161,11.92,2015-02-27,0
104010,42.0,Male,West,Graduate,Unemployed,633019.79,237423.52,Car,794.0,8,119,73.99,2015-03-14,1
104011,37.0,Female,South,Primary,Unemployed,673918.76,253472.54,Home,508.0,10,169,73.6,2022-12-10,1
104012,24.0,Female,South,Secondary,Self-Employed,382283.24,324027.43,Car,710.0,10,60,41.91,2022-01-25,1
104013,45.0,Male,South,Post-Graduate,Salaried,464053.56,178698.37,Other,680.0,7,55,15.47,2015-02-22,1
104014,41.0,Female,East,Graduate,Salaried,645152.25,116593.9,Car,620.0,2,150,44.86,2022-03-01,0
104015,57.0,Male,South,Post-Graduate,Salaried,509144.15,114743.74,Home,676.0,10,106,46.68,2017-06-12,1
104016,58.0,Male,West,Primary,Salaried,1155470.52,188972.1,Car,709.0,3,115,67.52,2015-04-13,0
104017,21.0,Female,East,Secondary,Salaried,626515.7,428133.32,Other,697.0,6,23,60.2,2018-02-09,0
104018,45.0,Female,North,Primary,,252360.99,265932.33,Education,823.0,2,26,14.96,2017-03-29,0
104019,56.0,Female,North,Primary,Salaried,100000.0,168517.61,Business,660.0,2,131,59.37,2019-12-02,0
104020,37.0,Male,West,Post-Graduate,Salaried,,274276.33,Home,652.0,7,153,19.5,2017-07-06,1
104021,61.0,Male,West,Post-Graduate,Salaried,628252.62,124685.12,Education,635.0,4,169,16.26,2019-03-11,0
104022,44.0,Male,West,Graduate,Self-Employed,888136.11,227699.92,Business,694.0,11,116,37.9,2016-01-05,1
104023,22.0,Male,West,Secondary,Salaried,471200.11,200749.42,Education,647.0,4,21,15.42,2022-05-18,0
104024,60.0,Male,East,Primary,,575882.24,91206.5,Car,651.0,7,140,68.05,2022-11-19,1
104025,35.0,Male,West,Graduate,Unemployed,655842.67,381187.66,Car,651.0,5,84,42.42,2017-11-15,0
104026,52.0,Male,South,Graduate,Salaried,568987.9,204804.8,Business,639.0,4,190,51.09,2015-01-25,0
104027,59.0,Male,North,Primary,Self-Employed,552451.64,245387.86,Business,601.0,0,52,50.38,2017-04-16,0
104028,26.0,Female,West,Primary,,745119.75,333617.68,Car,683.0,4,142,78.47,2017-07-16,0
104029,21.0,Male,South,Graduate,Salaried,433244.09,292214.18,Car,627.0,7,184,74.1,2020-01-20,1
104030,43.0,Male,West,Primary,Salaried,707136.16,259264.3,Business,,8,36,69.44,2021-11-04,1
104031,59.0,Female,South,Primary,Self-Employed,965701.65,221434.62,Business,659.0,5,136,36.83,2016-12-07,0
104032,37.0,Male,East,Post-Graduate,Self-Employed,931027.63,337382.96,Business,619.0,10,189,20.16,2018-04-10,1
104033,54.0,Female,North,Secondary,Salaried,238824.6,249133.79,Other,775.0,9,65,51.43,2020-05-14,1
104034,61.0,Male,North,Graduate,Salaried,502043.73,267302.13,Other,,2,113,40.82,2018-04-08,0
104035,49.0,Male,East,Primary,Salaried,658114.36,383545.52,Car,,7,89,25.79,2018-11-19,1
104036,29.0,Male,South,Graduate,Self-Employed,855578.98,390343.02,Other,594.0,4,77,16.84,2023-01-21,1
104037,33.0,Male,West,Secondary,Salaried,,282246.49,Home,488.0,1,100,40.53,2016-11-13,1
104038,26.0,Female,South,Graduate,,855954.03,262553.31,Car,605.0,0,24,55.56,2020-04-11,0
104039,26.0,Female,North,Graduate,Salaried,,328698.33,Home,479.0,10,156,53.78,2016-11-16,1
104040,40.0,Male,East,Graduate,,665959.37,219801.27,Education,631.0,7,35,64.17,2021-05-26,1
104041,23.0,Male,East,Post-Graduate,Self-Employed,670993.05,220116.1,Home,767.0,1,182,42.66,2020-07-07,0
104042,37.0,Female,South,Secondary,,862668.73,242477.77,Education,578.0,10,19,32.51,2022-03-12,1
104043,32.0,Male,South,Secondary,Salaried,781711.16,127784.61,Home,482.0,2,107,47.71,2019-08-09,1
104044,21.0,Female,East,Graduate,Salaried,738000.29,533486.08,Education,770.0,8,111,78.25,2015-05-19,1
104045,37.0,Male,North,Graduate,Salaried,769865.97,202036.05,Education,612.0,0,163,13.16,2018-05-27,0
104046,23.0,Female,West,Secondary,Salaried,358079.83,306115.75,Car,649.0,7,145,47.01,2016-05-12,1
104047,46.0,Male,West,Primary,Self-Employed,565707.65,247968.3,Business,713.0,11,89,33.05,2022-11-28,1
104048,35.0,Male,South,Post-Graduate,Salaried,,332554.36,Business,,1,41,17.37,2017-11-14,0
104049,56.0,Female,East,Secondary,Salaried,469376.0,203912.69,Car,710.0,7,30,40.43,2016-02-10,1
104050,52.0,Female,East,Graduate,Salaried,,276017.19,Education,722.0,1,105,54.88,2018-06-29,0
104051,52.0,Female,East,Primary,Self-Employed,148720.57,147973.74,Business,510.0,6,54,46.97,2019-10-17,1
104052,24.0,Female,North,Primary,Salaried,572463.96,395704.01,Business,537.0,2,192,12.04,2021-10-29,1
104053,38.0,Female,South,Primary,,443436.35,329387.17,Home,744.0,3,21,50.54,2022-06-17,0
104054,39.0,Male,South,Post-Graduate,,388779.07,80036.17,Other,587.0,11,185,26.24,2023-02-01,1
104055,63.0,Female,South,Post-Graduate,,619171.38,251696.54,Car,596.0,10,112,33.9,2019-06-05,1
104056,55.0,Male,North,Secondary,Self-Employed,522253.2,83142.63,Other,549.0,0,196,31.85,2022-11-07,1
104057,60.0,Female,South,Secondary,Salaried,668300.35,154060.49,Education,618.0,11,83,70.1,2018-01-05,1
104058,34.0,Other,West,Secondary,Salaried,470235.5,360518.18,Home,,9,79,13.33,2016-04-24,1
104059,53.0,Male,South,Secondary,,564880.05,20000.0,Business,575.0,0,46,34.36,2015-10-11,1
104060,,Male,South,Graduate,Unemployed,1091736.87,375431.12,Home,566.0,11,121,37.64,2019-09-06,1
104061,,Male,South,Post-Graduate,Self-Employed,724620.24,295455.55,Car,675.0,10,168,53.32,2018-03-12,1
104062,,Male,North,Primary,Self-Employed,430785.56,240385.72,Education,585.0,9,140,65.23,2022-05-14,1
104063,,Female,West,Graduate,Salaried,,355347.1,Home,601.0,11,78,60.94,2018-09-22,1
104064,49.0,Male,West,Secondary,Salaried,909681.66,574336.34,Home,475.0,10,107,62.68,2015-04-07,1
104065,39.0,Male,East,Secondary,Unemployed,719736.34,90492.53,Home,805.0,7,196,23.47,2016-03-28,1
104066,26.0,Female,East,Graduate,Self-Employed,443608.71,453221.56,Business,725.0,7,42,73.82,2016-01-28,1
104067,53.0,Female,West,Primary,Salaried,806596.07,365968.87,Education,610.0,1,45,38.99,2020-03-28,0
104068,60.0,Female,South,Post-Graduate,Salaried,484537.55,165425.62,Business,578.0,3,12,10.78,2018-10-01,1
104069,39.0,Female,South,Post-Graduate,Salaried,870169.38,312974.61,Home,651.0,1,140,56.77,2021-08-30,0
104070,21.0,Female,South,Primary,Salaried,551816.24,116545.01,Business,649.0,7,115,52.28,2021-01-21,1
104071,25.0,Other,North,Post-Graduate,Salaried,544096.99,190886.65,Business,,6,196,18.82,2019-03-14,1
104072,47.0,Female,South,Secondary,Self-Employed,704811.47,20000.0,Car,446.0,6,191,77.19,2016-06-14,1
104073,36.0,Female,North,Secondary,Salaried,882053.17,88170.76,Other,608.0,9,37,49.31,2022-10-13,1
104074,26.0,Male,West,Secondary,,1073643.68,295803.79,Other,525.0,2,146,42.85,2020-04-27,1
104075,60.0,Male,South,Secondary,Self-Employed,,306426.7,Car,664.0,11,35,37.87,2021-11-02,1
104076,33.0,Female,South,Primary,Self-Employed,518065.35,305098.2,Car,664.0,10,166,24.69,2019-04-01,1
104077,55.0,Female,East,Post-Graduate,Self-Employed,435865.84,326341.57,Business,572.0,4,19,76.7,2022-01-05,1
104078,39.0,Female,West,Post-Graduate,Salaried,303625.09,264214.29,Business,607.0,0,164,59.15,2016-02-09,0
104079,32.0,Other,South,Graduate,Self-Employed,398792.65,331402.63,Education,791.0,9,118,49.73,2016-06-05,1
104080,36.0,Female,North,Primary,Salaried,647127.93,378771.65,Other,712.0,10,71,54.18,2017-08-11,1
104081,63.0,Female,West,Post-Graduate,Unemployed,810930.3,279568.56,Business,614.0,3,105,68.83,2016-09-09,0
104082,,Female,East,Post-Graduate,Salaried,,197874.91,Education,833.0,3,155,54.5,2020-08-26,0
104083,45.0,Female,West,Graduate,Unemployed,757426.36,232554.08,Other,554.0,0,190,18.02,2015-07-23,1
104084,40.0,Male,North,Secondary,Salaried,,149650.13,Education,,11,95,58.81,2019-10-03,1
104085,51.0,Male,East,Post-Graduate,Salaried,451931.78,352167.28,Education,641.0,6,154,49.54,2019-05-01,0
104086,24.0,Female,North,Secondary,Salaried,386090.31,57345.84,Car,528.0,4,58,77.64,2019-03-15,1
104087,64.0,Male,West,Graduate,Self-Employed,866368.03,230876.97,Home,793.0,0,163,61.36,2017-10-30,0
104088,43.0,Female,East,Post-Graduate,Salaried,921280.87,318296.26,Home,665.0,4,14,34.08,2017-02-22,0
104089,22.0,Male,North,Secondary,Salaried,454177.42,127590.56,Home,,7,82,19.48,2019-11-28,1
104090,42.0,Female,West,Primary,Self-Employed,438171.83,82240.01,Education,686.0,9,53,43.76,2020-08-22,1
104091,57.0,Female,North,Secondary,Salaried,724514.26,20000.0,Business,,7,161,57.55,2021-02-14,1
104092,,Female,South,Secondary,Salaried,945606.24,215880.73,Home,626.0,1,194,22.41,2020-12-31,0
104093,27.0,Male,West,Secondary,Salaried,,112778.83,Business,553.0,0,130,55.46,2021-05-22,1
104094,34.0,Female,East,Secondary,Salaried,522988.03,355210.02,Other,535.0,1,16,67.79,2019-10-07,1
104095,23.0,Female,East,Primary,Self-Employed,563290.41,63812.51,Home,,5,29,20.99,2015-11-24,0
104096,36.0,Male,South,Graduate,Salaried,353691.69,313440.92,Education,542.0,4,193,59.4,2016-11-25,1
104097,39.0,Female,North,Secondary,Unemployed,520732.46,93755.27,Car,786.0,3,117,14.78,2023-01-07,0
104098,38.0,Male,North,Secondary,Salaried,619326.36,68427.58,Education,582.0,7,156,10.56,2021-10-19,1
104099,,Male,East,Post-Graduate,Self-Employed,330044.75,105580.25,Business,713.0,4,73,12.28,2017-09-17,0
104100,28.0,Male,North,Post-Graduate,Self-Employed,491002.45,379040.02,Other,687.0,3,52,54.21,2019-02-23,0
104101,53.0,Female,West,Primary,Self-Employed,,105660.86,Education,703.0,10,53,78.14,2015-11-27,1
104102,32.0,Female,West,Primary,,296005.09,387030.72,Car,709.0,7,162,64.0,2017-12-07,1
104103,31.0,Female,East,Primary,Salaried,,274318.2,Car,521.0,11,26,27.81,2017-02-13,1
104104,,Male,West,Post-Graduate,Salaried,804078.87,187795.0,Other,596.0,0,48,15.02,2023-03-17,1
104105,47.0,Male,East,Secondary,,714006.02,123727.85,Home,541.0,8,162,53.17,2018-07-04,1
104106,32.0,Female,North,Post-Graduate,,500641.51,478531.76,Education,665.0,1,108,10.23,2018-01-15,0
104107,37.0,Female,North,Graduate,Unemployed,834399.35,179397.86,Education,544.0,7,48,65.48,2017-11-21,1
104108,,Female,North,Primary,,877489.34,179897.98,Car,492.0,8,48,27.02,2021-06-23,1
104109,53.0,Male,South,Primary,Salaried,663557.79,424139.95,Business,631.0,9,196,30.95,2018-01-20,1
104110,25.0,Male,East,Primary,Salaried,629807.68,445408.57,Education,473.0,7,25,34.08,2015-07-08,1
104111,48.0,Female,West,Graduate,Salaried,,233206.38,Car,671.0,8,62,63.45,2018-01-06,1
104112,,Female,North,Secondary,Unemployed,518664.65,392108.19,Business,549.0,3,115,28.6,2017-04-24,1
104113,25.0,Male,South,Secondary,Salaried,814435.05,176496.11,Home,583.0,10,166,29.91,2021-10-23,1
104114,53.0,Male,West,Secondary,Salaried,969877.34,519636.69,Home,468.0,1,19,47.87,2020-09-12,1
104115,61.0,Female,West,Primary,Salaried,517004.54,92647.93,Car,782.0,2,11,42.41,2015-04-28,0
104116,,Male,West,Secondary,Self-Employed,565740.27,140311.46,Car,533.0,7,150,76.89,2020-09-02,1
104117,42.0,Female,North,Post-Graduate,Salaried,470552.36,407528.63,Home,621.0,4,191,28.44,2017-02-17,0
104118,25.0,Male,West,Primary,Salaried,513837.45,215287.76,Car,507.0,10,11,16.43,2019-11-14,1
104119,,Male,East,Graduate,Self-Employed,348399.28,414659.62,Other,583.0,3,179,47.87,2019-10-16,1
104120,50.0,Other,South,Graduate,Salaried,685832.8,194056.87,Education,790.0,2,23,22.92,2018-12-08,0
104121,59.0,Male,West,Secondary,Salaried,346377.27,329111.63,Other,674.0,10,60,38.95,2020-08-09,1
104122,24.0,Female,West,Primary,Salaried,490351.29,166840.97,Business,592.0,2,117,23.1,2019-10-11,1
104123,53.0,Female,East,Post-Graduate,Self-Employed,587774.27,240910.8,Car,647.0,9,58,71.67,2018-05-22,1
104124,33.0,Male,West,Post-Graduate,Self-Employed,337191.83,96339.95,Car,605.0,9,175,32.92,2020-12-16,1
104125,,Male,North,Primary,Unemployed,445227.13,244256.75,Business,643.0,6,171,64.24,2015-07-31,0
104126,27.0,Female,North,Secondary,Self-Employed,374928.49,144662.14,Education,,10,38,76.4,2021-11-05,1
104127,35.0,Female,North,Graduate,Unemployed,819922.15,498706.09,Home,,11,120,75.84,2015-06-10,1
104128,43.0,Male,West,Graduate,Salaried,,211517.15,Other,668.0,7,133,46.74,2019-05-20,1
104129,34.0,Male,South,Post-Graduate,Salaried,442137.95,106280.88,Education,669.0,4,73,78.83,2018-12-22,0
104130,43.0,Female,South,Post-Graduate,Salaried,1152662.93,333020.98,Home,624.0,7,32,55.92,2017-10-29,1
104131,39.0,Female,West,Post-Graduate,Salaried,413192.64,105053.92,Home,,8,32,18.99,2015-02-01,1
104132,49.0,Female,South,Graduate,Self-Employed,515347.8,355237.6,Car,608.0,3,25,72.19,2020-01-20,0
104133,40.0,Male,South,Post-Graduate,Self-Employed,698582.72,183051.37,Business,706.0,1,53,42.81,2018-07-29,0
104134,49.0,Female,West,Graduate,Salaried,717458.08,245473.66,Car,713.0,4,69,20.69,2020-01-28,0
104135,44.0,Female,North,Graduate,Salaried,536195.87,227231.16,Business,559.0,1,118,65.4,2016-09-12,1
104136,38.0,Female,West,Secondary,Self-Employed,818848.66,219548.98,Car,629.0,9,74,53.71,2017-06-20,1
104137,30.0,Female,North,Secondary,Salaried,839742.7,257468.12,Other,590.0,1,156,71.75,2015-09-02,1
104138,61.0,Female,North,Secondary,Salaried,598465.01,170413.5,Car,714.0,5,182,67.91,2020-03-24,0
104139,28.0,Female,South,Post-Graduate,Self-Employed,569979.44,118958.49,Other,612.0,9,106,32.41,2021-04-22,1
104140,46.0,Female,South,Graduate,Salaried,477891.46,254660.65,Education,826.0,10,107,27.94,2017-01-13,1
104141,49.0,Male,North,Post-Graduate,Unemployed,,202270.66,Education,667.0,9,138,61.37,2020-11-20,1
104142,30.0,Male,North,Graduate,Unemployed,439907.7,96524.63,Car,745.0,0,21,50.13,2016-06-20,0
104143,37.0,Male,South,Secondary,,708906.31,323712.71,Education,569.0,1,162,14.89,2022-04-21,1
104144,22.0,Male,East,Secondary,Salaried,600140.66,248038.75,Home,651.0,4,96,22.71,2015-01-27,0
104145,26.0,Male,North,Post-Graduate,,,119598.37,Other,699.0,9,98,20.59,2016-10-12,1
104146,25.0,Female,North,Graduate,Salaried,485795.16,221473.73,Business,,4,97,51.29,2015-05-14,1
104147,48.0,Male,North,Post-Graduate,Salaried,490119.66,232654.11,Other,652.0,9,147,16.0,2019-06-03,1
104148,61.0,Female,South,Primary,Unemployed,590970.36,126306.02,Car,734.0,11,170,24.54,2021-05-29,1
104149,25.0,Female,West,Post-Graduate,Salaried,575177.15,629490.07,Education,624.0,2,139,48.18,2018-06-01,0
104150,38.0,Male,North,Secondary,Salaried,,249065.38,Education,582.0,4,141,19.31,2016-12-28,1
104151,46.0,Female,North,Graduate,Salaried,511075.87,223609.67,Home,794.0,8,160,27.38,2016-12-15,1
104152,40.0,Female,North,Graduate,Salaried,465837.52,542425.84,Education,556.0,1,119,73.48,2020-11-23,1
104153,61.0,Male,West,Post-Graduate,Salaried,601684.89,304790.27,Car,662.0,5,50,58.8,2016-04-21,0
104154,47.0,Male,West,Secondary,Salaried,729959.4,395049.33,Car,593.0,7,47,31.48,2023-01-14,1
104155,32.0,Male,North,Primary,Salaried,498281.57,261315.84,Business,,2,65,71.41,2019-11-08,1
104156,27.0,Female,North,Post-Graduate,,122528.37,257708.12,Other,709.0,1,181,27.52,2022-08-06,0
104157,23.0,Male,East,Graduate,Unemployed,326505.28,147363.75,Other,634.0,10,33,51.24,2021-01-02,1
104158,30.0,Female,West,Secondary,Self-Employed,814850.22,330266.33,Other,682.0,0,102,35.79,2023-01-12,0
104159,54.0,Female,East,Graduate,Salaried,798747.6,471843.24,Business,470.0,0,178,62.65,2017-01-04,1
104160,45.0,Male,North,Graduate,Salaried,729351.56,439252.41,Business,690.0,10,37,36.01,2016-05-04,1
104161,55.0,Female,North,Graduate,Self-Employed,702532.78,104729.42,Business,592.0,3,71,27.42,2016-12-24,1
104162,36.0,Male,North,Graduate,Self-Employed,803541.65,473147.34,Home,500.0,11,152,52.54,2015-02-17,1
104163,22.0,Female,North,Primary,Self-Employed,531367.99,150714.87,Business,,5,199,62.17,2019-12-30,0
104164,44.0,Male,South,Secondary,Self-Employed,627783.01,137125.24,Education,698.0,6,19,47.55,2018-04-23,0
104165,30.0,Female,South,Post-Graduate,Salaried,445647.83,143696.42,Home,668.0,7,137,60.14,2020-11-20,1
104166,58.0,Male,South,Secondary,Salaried,564933.16,203076.84,Education,750.0,7,38,39.54,2018-06-01,1
104167,42.0,Female,East,Secondary,Self-Employed,979251.58,20000.0,Other,670.0,9,168,65.68,2018-11-01,1
104168,46.0,Female,West,Secondary,Unemployed,434675.09,256329.3,Car,586.0,0,72,50.95,2015-04-21,1
104169,63.0,Male,North,Post-Graduate,Salaried,366967.14,218852.93,Other,636.0,11,96,23.74,2015-11-18,1
104170,59.0,Female,West,Secondary,Salaried,561273.31,254982.19,Business,596.0,7,155,72.35,2017-02-01,1
104171,47.0,Male,South,Post-Graduate,Salaried,520023.24,190480.07,Car,610.0,11,16,68.58,2023-03-08,1
104172,,Female,North,Post-Graduate,Salaried,653195.86,58960.6,Other,549.0,9,164,77.47,2019-12-20,1
104173,58.0,Female,North,Primary,Salaried,758573.94,218749.07,Home,572.0,0,146,49.83,2020-07-17,1
104174,40.0,Male,East,Graduate,Unemployed,525094.16,396448.49,Business,722.0,2,29,57.3,2018-10-11,0
104175,47.0,Male,West,Post-Graduate,Self-Employed,1021355.76,128779.35,Other,677.0,11,126,70.45,2023-03-04,1
104176,61.0,Male,East,Graduate,Self-Employed,846139.41,144724.97,Car,610.0,4,101,13.68,2015-12-09,0
104177,40.0,Female,South,Secondary,Unemployed,447294.62,304585.48,Education,568.0,10,59,73.85,2016-09-23,1
104178,64.0,Male,West,Graduate,Salaried,584182.26,101437.14,Other,618.0,9,198,28.98,2018-12-11,1
104179,39.0,Male,South,Graduate,Self-Employed,705680.58,277097.43,Home,,9,76,13.99,2021-05-20,1
104180,40.0,Male,East,Graduate,Self-Employed,434217.27,303284.97,Car,660.0,11,118,26.63,2017-02-14,1
104181,55.0,Male,East,Secondary,Salaried,187060.91,182437.21,Other,726.0,7,154,51.05,2017-01-06,1
104182,22.0,Other,North,Secondary,Self-Employed,985875.75,160030.16,Education,839.0,7,108,13.35,2017-02-04,1
104183,50.0,Male,West,Post-Graduate,Salaried,378599.04,80914.21,Business,562.0,5,158,10.05,2018-03-26,1
104184,54.0,Female,West,Post-Graduate,Self-Employed,770484.88,155072.6,Business,722.0,3,169,54.76,2017-05-29,0
104185,42.0,Female,North,Primary,Salaried,740085.86,318132.15,Business,593.0,3,57,41.74,2022-07-06,1
104186,23.0,Female,West,Secondary,Salaried,436830.02,350590.66,Car,560.0,7,175,69.1,2018-11-23,1
104187,26.0,Male,South,Primary,Salaried,,257640.73,Education,560.0,10,37,28.03,2019-03-31,1
104188,35.0,Female,South,Secondary,Salaried,612917.83,176265.65,Education,661.0,2,197,29.65,2022-10-23,0
104189,47.0,Female,East,Graduate,Salaried,627553.66,258797.18,Other,576.0,7,79,15.43,2023-02-10,1
104190,30.0,Male,South,Primary,Salaried,292348.79,151801.17,Business,601.0,3,67,47.7,2016-03-18,0
104191,29.0,Male,West,Primary,Salaried,177602.15,271491.38,Car,615.0,9,190,35.61,2015-09-05,1
104192,53.0,Male,North,Primary,Salaried,551485.08,339623.45,Business,591.0,8,19,33.78,2023-02-26,1
104193,52.0,Male,East,Secondary,Salaried,859452.49,194157.45,Business,585.0,11,11,42.03,2019-02-06,1
104194,26.0,Male,North,Post-Graduate,,227634.65,153628.5,Other,456.0,1,162,69.48,2020-12-05,1
104195,61.0,Female,East,Primary,Self-Employed,,191473.88,Other,657.0,9,175,17.36,2015-04-02,1
